title,authors,year,venue,category,tags,paper_url,project_url,code_url,dataset_url,code_status,real_robot,robot_platform,summary
Natural Humanoid Robot Locomotion with Generative Motion Prior,,2025,arXiv 2025.03,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2503.09015,,,,❌ No Code,no,,Natural humanoid locomotion with generative motion prior.
OnlineHOI: Towards Online Human-Object Interaction Generation and Perception,"Yihong Lin, others",2025,ACM MM 2025,Human-Object Interaction Motion Generation,"online, mamba, memory, streaming",https://arxiv.org/abs/2509.12250,,,,❌ No Code,no,,Mamba-based online HOI generation and perception with memory mechanism.
PHUMA - Physically-Grounded Humanoid Locomotion Dataset,,2025,arXiv 2025.10,Datasets and Benchmarks,,https://arxiv.org/abs/2510.26236,,,,❌ No Code,no,,Physically-grounded humanoid locomotion dataset.
PhysHMR - Physically Plausible Human Motion Reconstruction via Humanoid Control,PhysHMR Authors,2025,arXiv preprint,Evaluation Metrics and Contact Modeling,"HMR, humanoid-control, vision",https://arxiv.org/abs/2510.02566,,,,❌ No Code,no,,Learns vision-driven humanoid control policy yielding physically plausible motion reconstruction.
PhySIC - Physically Plausible 3D HSI and Contact from a Single Image,PhySIC Authors,2025,arXiv preprint,Evaluation Metrics and Contact Modeling,"HSI, contact, single-image",https://arxiv.org/abs/2510.11649,,,,❌ No Code,no,,Reconstructs metrically aligned human + scene with vertex-level contact maps.
Physically Consistent Humanoid Loco-Manipulation using Latent Diffusion Models,,2025,arXiv 2025.04,Whole-Body Control and Loco-Manipulation,,https://arxiv.org/abs/2504.16843v1,,,,❌ No Code,no,,Latent diffusion for physically consistent loco-manipulation.
PolySim - Multi-Simulator Dynamics Randomization for Humanoid Sim2Real,PolySim Authors,2025,arXiv preprint,Sim-to-Real and Deployment Systems,"multi-sim, randomization, robustness",https://arxiv.org/abs/2510.01708,,,,❌ No Code,no,,Trains across multiple simulators to randomize dynamics and shrink sim-to-real gap.
PRIMAL - Physically Reactive and Interactive Motor Model for Avatar Learning,,2025,arXiv 2025.03,Related Character Animation and Physics-Based Motion Generation,,https://arxiv.org/abs/2503.17544,,,,❌ No Code,no,,Physically reactive interactive motor model for avatars.
Robot Trains Robot - Automatic Real-World Policy Adaptation and Learning for Humanoids,,2025,arXiv 2025.08,Sim-to-Real and Deployment Systems,,https://arxiv.org/abs/2508.12252,,,,❌ No Code,no,,Automatic real-world policy adaptation for humanoids.
SceneAdapt: Scene-Aware Adaptation of Human Motion Diffusion,(see paper),2025,arXiv 2025.10,Object-Aware Human Motion Synthesis,"adaptation, diffusion, scene, fine-tuning-free",https://arxiv.org/abs/2510.13044,,,,❌ No Code,no,,Adapts pretrained motion diffusion to scene-conditioned generation without retraining.
SignBot - Learning Human-to-Humanoid Sign Language Interaction,,2025,arXiv 2025.05,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2505.24266,,,,❌ No Code,no,,Sign language interaction from human to humanoid.
Sim-to-Real of Humanoid Locomotion Policies via Joint Torque Space Perturbation Injection,,2025,arXiv 2025.04,Sim-to-Real and Deployment Systems,,https://arxiv.org/abs/2504.06585,,,,❌ No Code,no,,Sim-to-real via joint-torque-space perturbations.
SimGenHOI - Physically Realistic Whole-Body Humanoid-Object Interaction via Generative Modeling and RL,,2025,arXiv 2025.08,Human-Object Interaction Motion Generation,,https://arxiv.org/abs/2508.14120,,,,❌ No Code,no,,Generative-modeling + RL for whole-body human-object interaction.
SoftMimic - Learning Compliant Whole-body Control from Examples,,2025,arXiv 2025.10,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2510.17792,,,,❌ No Code,no,,Learns compliant whole-body humanoid control from example motions.
Stability-Aware Retargeting for Humanoid Multi-Contact Teleoperation,,2025,arXiv 2025.10,Human-to-Humanoid Retargeting,,https://arxiv.org/abs/2510.04353,,,,❌ No Code,no,,Stability-aware retargeting for multi-contact teleoperation.
StyleLoco - Generative Adversarial Distillation for Natural Humanoid Robot Locomotion,,2025,arXiv 2025.03,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2503.15082,,,,❌ No Code,no,,GAN distillation for natural humanoid locomotion.
Thor - Towards Human-Level Whole-Body Reactions for Intense Contact-Rich Environments,,2025,arXiv 2025.10,Whole-Body Motion Tracking and Imitation,,https://arxiv.org/abs/2510.26280,,,,❌ No Code,no,,Human-level whole-body reactions for contact-rich environments.
UniHM: Universal Human Motion Generation with Object Interactions in Indoor Scenes,(see paper),2025,arXiv 2025.05,Object-Aware Human Motion Synthesis,"scene, indoor, diffusion, object-interaction",https://arxiv.org/abs/2505.12774,,,,❌ No Code,no,,Unified motion generation in indoor scenes with object interactions and waypoints.
ACE — A Cross-Platform Visual-Exoskeletons System for Low-Cost Dexterous Teleoperation,"Shiqi Yang, Minghuan Liu, Yuzhe Qin, Runyu Ding, Jialong Li, Xuxin Cheng, Ruihan Yang, Sha Yi, Xiaolong Wang",2024,CoRL 2024,Whole-Body Control and Loco-Manipulation,"teleop, exoskeleton, cross-embodiment",https://arxiv.org/abs/2408.11805,https://ace-teleop.github.io/,https://github.com/ACETeleop/ACETeleop,,⭐ Code,yes,"H1 + Inspire, Xarm + Ability, GR-1, Franka, B1+Z1","Cross-platform visual-exoskeleton teleop generalizing to humanoid hands, arms, grippers, and quadruped-grippers."
AirExo: Low-Cost Exoskeletons for Learning Whole-Arm Manipulation in the Wild,"Hongjie Fang, et al.",2024,ICRA 2024,Teleoperation and Demonstration Collection,"exoskeleton, in-the-wild, dual-arm, demonstration",https://arxiv.org/abs/2309.14975,https://airexo.github.io/,https://github.com/AirExo/collector,,⭐ Code,yes,dual-arm robots,Low-cost passive dual-arm exoskeleton for in-the-wild demonstration collection without a robot.
AnyRotate: Gravity-Invariant In-Hand Object Rotation with Sim-to-Real Touch,"Max Yang, et al.",2024,CoRL 2024,Teleoperation and Demonstration Collection,"tactile, in-hand, sim-to-real, dexterous",https://arxiv.org/abs/2405.07391,https://maxyang27896.github.io/anyrotate/,https://github.com/maxyang27896/anyrotate,,⭐ Code,yes,dexterous hand,Unified policy rotates objects about any axis in any hand orientation using dense tactile feedback transferred from sim.
ARCap: Collecting High-quality Human Demonstrations for Robot Learning with Augmented Reality Feedback,"Sirui Chen, et al.",2024,ICRA 2025,Teleoperation and Demonstration Collection,"AR, robot-free, kinematic-overlay, dexterous",https://arxiv.org/abs/2410.08464,https://stanford-tml.github.io/ARCap/,https://github.com/Ericcsr/ARCap,,⭐ Code,yes,"parallel-jaw, multi-finger hands","AR headset overlays virtual robot kinematics on human hands during demo collection, enabling novices to gather robot-executable data."
BiDex: Bimanual Dexterity for Complex Tasks,"Kenneth Shaw, Yulong Li, Jiahui Yang, et al.",2024,CoRL 2024,Teleoperation and Demonstration Collection,"Manus-glove, bimanual, dexterous, in-the-wild",https://arxiv.org/abs/2411.13677,https://bidex-teleop.github.io/,https://github.com/dexsuite/bidex,,⭐ Code,yes,bimanual dexterous robots,Manus motion-capture gloves + GELLO-style arm tracking for fast in-the-wild bimanual dexterous teleop.
Bunny-VisionPro: Real-Time Bimanual Dexterous Teleoperation for Imitation Learning,"Runyu Ding, et al.",2024,CoRL 2024,Teleoperation and Demonstration Collection,"Apple-VisionPro, haptic, bimanual, dexterous, IK",https://arxiv.org/abs/2407.03162,https://dingry.github.io/projects/bunny_visionpro.html,https://github.com/Dingry/BunnyVisionPro,,⭐ Code,yes,bimanual dexterous robots,Apple Vision Pro driven bimanual teleop with collision/singularity avoidance and low-cost haptic finger cots.
Catch It! — Learning to Catch in Flight with Mobile Dexterous Hands,"Yuanhang Zhang, Tianhai Liang, Zhenyang Chen, Yanjie Ze, Huazhe Xu",2024,ICRA 2025,Whole-Body Control and Loco-Manipulation,"catching, dynamic, mobile-base, dexterous",https://arxiv.org/abs/2409.10319,https://mobile-dex-catch.github.io/,https://github.com/hang0610/Catch_It,,⭐ Code,yes,Mobile base + arm + 12-DoF hand,Two-stage RL whole-body-control catching policy that achieves ~80% sim catch success on diverse trajectories.
DexCap: Scalable and Portable Mocap Data Collection System for Dexterous Manipulation,"Chen Wang, et al.",2024,RSS 2024,Teleoperation and Demonstration Collection,"mocap, SLAM, electromagnetic, in-the-wild, dexterous",https://arxiv.org/abs/2403.07788,https://dex-cap.github.io/,https://github.com/j96w/DexCap,,⭐ Code,yes,dexterous robot hands,Portable hand-mocap rig (SLAM + EMF tracking + RGB-D) for in-the-wild dexterous demo collection 3× faster than teleop.
DexMimicGen: Automated Data Generation for Bimanual Dexterous Manipulation via Imitation Learning,"Zhenyu Jiang, et al.",2024,ICRA 2025,Teleoperation and Demonstration Collection,"data-generation, bimanual, real-to-sim-to-real, MimicGen",https://arxiv.org/abs/2410.24185,https://dexmimicgen.github.io/,https://github.com/NVlabs/dexmimicgen,,⭐ Code,yes,humanoid + dexterous hands,Synthesizes 21K bimanual dexterous trajectories from 60 human demos via subtask-aware replay.
EgoMimic: Scaling Imitation Learning via Egocentric Video,"Simar Kareer, Dhruv Patel, et al.",2024,ICRA 2025,Teleoperation and Demonstration Collection,"Project-Aria, egocentric-video, bimanual, co-training",https://arxiv.org/abs/2410.24221,https://egomimic.github.io/,https://github.com/SimarKareer/EgoMimic,,⭐ Code,yes,bimanual (humanoid-adjacent),Project Aria glasses + low-cost bimanual robot with kinematic gap minimized; co-trains on human and robot data.
Expressive Whole-Body Control for Humanoid Robots (ExBody),"Xuxin Cheng, Yandong Ji, Junming Chen, Ruihan Yang, Ge Yang, Xiaolong Wang",2024,RSS 2024,Whole-Body Motion Tracking and Imitation,"RL, sim2real, humanoid, expressive, decoupled-upper-lower",https://arxiv.org/abs/2402.16796,https://expressive-humanoid.github.io/,https://github.com/chengxuxin/expressive-humanoid,,⭐ Code,yes,Unitree H1,Decouples upper-body imitation from lower-body velocity tracking to imitate AMASS on a real H1.
Generalizable Humanoid Manipulation with 3D Diffusion Policies (iDP3),"Yanjie Ze, Zixuan Chen, Wenhao Yu, Tony Z. Zhao, Jiajun Wu, C. Karen Liu, Jia Deng, Jiajun Wu",2024,IROS 2025,Whole-Body Control and Loco-Manipulation,"3D-diffusion, manipulation, humanoid",https://arxiv.org/abs/2410.10803,https://humanoid-manipulation.github.io/,https://github.com/YanjieZe/Improved-3D-Diffusion-Policy,,⭐ Code,yes,Fourier GR1,Improved 3D Diffusion Policy enabling generalizable humanoid manipulation from a small set of demonstrations.
H2O: Learning Human-to-Humanoid Real-Time Whole-Body Teleoperation,"Tairan He, Zhengyi Luo, Wenli Xiao, Chong Zhang, Kris Kitani, Changliu Liu, Guanya Shi",2024,IROS 2024,Whole-Body Motion Tracking and Imitation,"RL, teleoperation, sim2real, RGB, sim-to-data, Unitree-H1",https://arxiv.org/abs/2403.04436,https://human2humanoid.com/,https://github.com/LeCAR-Lab/human2humanoid,,⭐ Code,yes,Unitree H1,"Learns a robust whole-body tracker via PHC-filtered AMASS, enabling RGB-camera teleop on a real H1 zero-shot."
HOVER: Versatile Neural Whole-Body Controller for Humanoid Robots,"Tairan He, Wenli Xiao, Toru Lin, Zhengyi Luo, Zhenjia Xu, Zhenyu Jiang, Jan Kautz, Changliu Liu, Guanya Shi, Xiaolong Wang, Yuke Zhu, Linxi Fan",2024,ICRA 2025,Whole-Body Motion Tracking and Imitation,"policy-distillation, multi-mode, command-masking, sim2real, Unitree-H1, NVIDIA",https://arxiv.org/abs/2410.21229,https://hover-versatile-humanoid.github.io/,https://github.com/NVlabs/HOVER,,⭐ Code,yes,Unitree H1 (19-DoF),"Distills a kinematic-tracking oracle into a 1.5M-param student via proprioception+command masking, unifying 15+ control modes."
HPT — Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,"Lirui Wang, Xinlei Chen, Jialiang Zhao, Kaiming He",2024,NeurIPS 2024 (Spotlight),Humanoid Foundation Models and Generalist Policies,"stem-trunk-head, 50-datasets, cross-embodiment, scaling-laws",https://arxiv.org/abs/2409.20537,https://liruiw.github.io/hpt/,https://github.com/liruiw/HPT,,⭐ Code,yes,50+ datasets / many embodiments,
Humanoid Parkour Learning,"Ziwen Zhuang, Shenzhe Yao, Hang Zhao",2024,CoRL 2024,Whole-Body Control and Loco-Manipulation,"parkour, vision, jumping",https://arxiv.org/abs/2406.10759,https://humanoid4parkour.github.io/,https://github.com/ZiwenZhuang/parkour,,⭐ Code,yes,Unitree H1,"End-to-end vision-based whole-body parkour policy: jumping platforms, hurdles, 0.8m gaps, 1.8 m/s running."
Humanoid-Gym - RL Framework for Zero-Shot Sim2Real,"Xinyang Gu, Yen-Jen Wang, Jianyu Chen",2024,arXiv / IROS-W,Datasets and Benchmarks,"RL, sim2real, locomotion, sim-to-sim",https://arxiv.org/abs/2404.05695,https://sites.google.com/view/humanoid-gym/,https://github.com/roboterax/humanoid-gym,,⭐ Code,yes,"RobotEra XBot-S/L (also Unitree H1, G1 forks)",Isaac Gym RL framework with sim-to-sim (MuJoCo) and zero-shot real deployment.
HumanPlus: Humanoid Shadowing and Imitation from Humans,"Zipeng Fu, Qingqing Zhao, Qi Wu, Gordon Wetzstein, Chelsea Finn",2024,CoRL 2024,Whole-Body Motion Tracking and Imitation,"RL, transformer, imitation, RGB, sim2real, 33-DoF-humanoid",https://arxiv.org/abs/2406.10454,https://humanoid-ai.github.io/,https://github.com/MarkFzp/humanplus,,⭐ Code,yes,Custom 33-DoF humanoid (Unitree H1 base),HST shadowing policy + HIT imitation transformer let a humanoid mimic humans from RGB and learn whole-body manipulation tasks.
Hybrid Internal Model: Learning Agile Legged Locomotion with Simulated Robot Response (HIMLoco),"Junfeng Long, Zirui Wang, Quanyi Li, Liu Cao, Jiawei He, Jiangmiao Pang",2024,ICLR 2024,Whole-Body Motion Tracking and Imitation,"legged, hybrid-internal-model, contrastive, state-estimation",https://arxiv.org/abs/2312.11460,https://junfeng-long.github.io/HIMLoco/,https://github.com/OpenRobotLab/HIMLoco,,⭐ Code,yes,Unitree A1/Go1/Go2,Estimates external states implicitly via contrastive embedding aligned with successor robot response.
Learning Humanoid Locomotion with Perceptive Internal Model,"Junfeng Long, Junli Ren, Moji Shi, Zirui Wang, Tao Huang, Ping Luo, Jiangmiao Pang",2024,ICRA 2025,Whole-Body Control and Loco-Manipulation,"locomotion, perception, elevation-map",https://arxiv.org/abs/2411.14386,https://junfeng-long.github.io/PIM/,https://github.com/OpenRobotLab/HIMLoco,,⭐ Code,yes,"Unitree H1, G1",Perceptive Internal Model on elevation maps generalizes single-stage perceptive locomotion across humanoid platforms.
LocoMan — Advancing Versatile Quadrupedal Dexterity with Lightweight Loco-Manipulators,"Changyi Lin, et al.",2024,IROS 2024,Whole-Body Control and Loco-Manipulation,"quadruped, manipulator, loco-manip",https://arxiv.org/abs/2403.18197,https://linchangyi1.github.io/LocoMan/,https://github.com/linchangyi1/LocoMan,,⭐ Code,yes,Unitree Go1 + light arms,Open quadruped + lightweight arms platform with multi-mode loco-manipulation skills.
Mobile ALOHA — Learning Bimanual Mobile Manipulation with Low-Cost Whole-Body Teleoperation,"Zipeng Fu, Tony Z. Zhao, Chelsea Finn",2024,CoRL 2024,Whole-Body Control and Loco-Manipulation,"bimanual, mobile-manip, teleop",https://arxiv.org/abs/2401.02117,https://mobile-aloha.github.io/,https://github.com/MarkFzp/mobile-aloha,https://github.com/MarkFzp/mobile-aloha,⭐ Code,yes,Custom mobile ALOHA,$32k whole-body teleop platform enabling bimanual mobile manipulation with co-trained imitation policies.
MoMa-LLM — Language-Grounded Dynamic Scene Graphs for Interactive Object Search with Mobile Manipulation,"Daniel Honerkamp, Martin Büchner, Fabien Despinoy, Tim Welschehold, Abhinav Valada",2024,RA-L 2024,Whole-Body Control and Loco-Manipulation,"LLM, mobile-manip, scene-graph, search",https://arxiv.org/abs/2403.08605,https://moma-llm.cs.uni-freiburg.de/,https://github.com/robot-learning-freiburg/MoMa-LLM,,⭐ Code,yes,Mobile manipulator (sim/real),LLM-grounded dynamic scene graphs for open-vocabulary interactive object search with mobile manipulation.
